51.000000	35.000000
51.250000	35.000000
51.500000	35.000000
51.750000	35.000000
52.000000	35.000000
52.250000	35.000000
52.500000	35.000000
52.750000	35.000000
53.000000	35.000000
53.250000	35.000000
53.500000	35.000000
53.750000	35.000000
54.000000	35.000000
54.250000	35.000000
54.500000	35.000000
54.750000	35.000000
55.000000	35.000000
55.250000	35.000000
55.500000	35.000000
55.750000	35.000000
56.000000	35.000000
56.250000	35.000000
56.500000	35.000000
56.750000	35.000000
57.000000	35.000000
57.250000	35.000000
57.500000	35.000000
57.750000	35.000000
58.000000	35.000000
58.250000	35.000000
58.500000	35.000000
58.750000	35.000000
59.000000	35.000000
59.250000	35.000000
59.500000	35.000000
59.750000	35.000000
60.000000	35.000000
60.250000	35.000000
60.500000	35.000000
60.750000	35.000000
61.000000	35.000000
61.250000	35.000000
61.500000	35.000000
61.750000	35.000000
62.000000	35.000000
62.250000	35.000000
62.500000	35.000000
44.500000	35.250000
44.750000	35.250000
45.000000	35.250000
45.250000	35.250000
45.500000	35.250000
45.750000	35.250000
46.000000	35.250000
46.250000	35.250000
46.500000	35.250000
46.750000	35.250000
47.000000	35.250000
47.250000	35.250000
47.500000	35.250000
47.750000	35.250000
48.000000	35.250000
48.250000	35.250000
48.500000	35.250000
48.750000	35.250000
49.000000	35.250000
49.250000	35.250000
49.500000	35.250000
49.750000	35.250000
50.000000	35.250000
50.250000	35.250000
50.500000	35.250000
50.750000	35.250000
51.000000	35.250000
51.250000	35.250000
51.500000	35.250000
51.750000	35.250000
52.000000	35.250000
52.250000	35.250000
52.500000	35.250000
52.750000	35.250000
53.000000	35.250000
53.250000	35.250000
53.500000	35.250000
53.750000	35.250000
54.000000	35.250000
54.250000	35.250000
54.500000	35.250000
54.750000	35.250000
55.000000	35.250000
55.250000	35.250000
55.500000	35.250000
55.750000	35.250000
56.000000	35.250000
56.250000	35.250000
56.500000	35.250000
56.750000	35.250000
57.000000	35.250000
57.250000	35.250000
57.500000	35.250000
57.750000	35.250000
58.000000	35.250000
58.250000	35.250000
58.500000	35.250000
58.750000	35.250000
59.000000	35.250000
59.250000	35.250000
59.500000	35.250000
59.750000	35.250000
60.000000	35.250000
60.250000	35.250000
60.500000	35.250000
60.750000	35.250000
61.000000	35.250000
61.250000	35.250000
61.500000	35.250000
61.750000	35.250000
62.000000	35.250000
62.250000	35.250000
62.500000	35.250000
44.500000	35.500000
44.750000	35.500000
45.000000	35.500000
45.250000	35.500000
45.500000	35.500000
45.750000	35.500000
46.000000	35.500000
46.250000	35.500000
46.500000	35.500000
46.750000	35.500000
47.000000	35.500000
47.250000	35.500000
47.500000	35.500000
47.750000	35.500000
48.000000	35.500000
48.250000	35.500000
48.500000	35.500000
48.750000	35.500000
49.000000	35.500000
49.250000	35.500000
49.500000	35.500000
49.750000	35.500000
50.000000	35.500000
50.250000	35.500000
50.500000	35.500000
50.750000	35.500000
51.000000	35.500000
51.250000	35.500000
51.500000	35.500000
51.750000	35.500000
52.000000	35.500000
52.250000	35.500000
52.500000	35.500000
52.750000	35.500000
53.000000	35.500000
53.250000	35.500000
53.500000	35.500000
53.750000	35.500000
54.000000	35.500000
54.250000	35.500000
54.500000	35.500000
54.750000	35.500000
55.000000	35.500000
55.250000	35.500000
55.500000	35.500000
55.750000	35.500000
56.000000	35.500000
56.250000	35.500000
56.500000	35.500000
56.750000	35.500000
57.000000	35.500000
57.250000	35.500000
57.500000	35.500000
57.750000	35.500000
58.000000	35.500000
58.250000	35.500000
58.500000	35.500000
58.750000	35.500000
59.000000	35.500000
59.250000	35.500000
59.500000	35.500000
59.750000	35.500000
60.000000	35.500000
60.250000	35.500000
60.500000	35.500000
60.750000	35.500000
61.000000	35.500000
61.250000	35.500000
61.500000	35.500000
61.750000	35.500000
62.000000	35.500000
62.250000	35.500000
62.500000	35.500000
44.500000	35.750000
44.750000	35.750000
45.000000	35.750000
45.250000	35.750000
45.500000	35.750000
45.750000	35.750000
46.000000	35.750000
46.250000	35.750000
46.500000	35.750000
46.750000	35.750000
47.000000	35.750000
47.250000	35.750000
47.500000	35.750000
47.750000	35.750000
48.000000	35.750000
48.250000	35.750000
48.500000	35.750000
48.750000	35.750000
49.000000	35.750000
49.250000	35.750000
49.500000	35.750000
49.750000	35.750000
50.000000	35.750000
50.250000	35.750000
50.500000	35.750000
50.750000	35.750000
51.000000	35.750000
51.250000	35.750000
51.500000	35.750000
51.750000	35.750000
52.000000	35.750000
52.250000	35.750000
52.500000	35.750000
52.750000	35.750000
53.000000	35.750000
53.250000	35.750000
53.500000	35.750000
53.750000	35.750000
54.000000	35.750000
54.250000	35.750000
54.500000	35.750000
54.750000	35.750000
55.000000	35.750000
55.250000	35.750000
55.500000	35.750000
55.750000	35.750000
56.000000	35.750000
56.250000	35.750000
56.500000	35.750000
56.750000	35.750000
57.000000	35.750000
57.250000	35.750000
57.500000	35.750000
57.750000	35.750000
58.000000	35.750000
58.250000	35.750000
58.500000	35.750000
58.750000	35.750000
59.000000	35.750000
59.250000	35.750000
59.500000	35.750000
59.750000	35.750000
60.000000	35.750000
60.250000	35.750000
60.500000	35.750000
60.750000	35.750000
61.000000	35.750000
61.250000	35.750000
61.500000	35.750000
61.750000	35.750000
62.000000	35.750000
62.250000	35.750000
62.500000	35.750000
44.500000	36.000000
44.750000	36.000000
45.000000	36.000000
45.250000	36.000000
45.500000	36.000000
45.750000	36.000000
46.000000	36.000000
46.250000	36.000000
46.500000	36.000000
46.750000	36.000000
47.000000	36.000000
47.250000	36.000000
47.500000	36.000000
47.750000	36.000000
48.000000	36.000000
48.250000	36.000000
48.500000	36.000000
48.750000	36.000000
49.000000	36.000000
49.250000	36.000000
49.500000	36.000000
49.750000	36.000000
50.000000	36.000000
50.250000	36.000000
50.500000	36.000000
50.750000	36.000000
51.000000	36.000000
51.250000	36.000000
51.500000	36.000000
51.750000	36.000000
52.000000	36.000000
52.250000	36.000000
52.500000	36.000000
52.750000	36.000000
53.000000	36.000000
53.250000	36.000000
53.500000	36.000000
53.750000	36.000000
54.000000	36.000000
54.250000	36.000000
54.500000	36.000000
54.750000	36.000000
55.000000	36.000000
55.250000	36.000000
55.500000	36.000000
55.750000	36.000000
56.000000	36.000000
56.250000	36.000000
56.500000	36.000000
56.750000	36.000000
57.000000	36.000000
57.250000	36.000000
57.500000	36.000000
57.750000	36.000000
58.000000	36.000000
58.250000	36.000000
58.500000	36.000000
58.750000	36.000000
59.000000	36.000000
59.250000	36.000000
59.500000	36.000000
59.750000	36.000000
60.000000	36.000000
60.250000	36.000000
60.500000	36.000000
60.750000	36.000000
61.000000	36.000000
61.250000	36.000000
61.500000	36.000000
61.750000	36.000000
62.000000	36.000000
62.250000	36.000000
62.500000	36.000000
44.500000	36.250000
44.750000	36.250000
45.000000	36.250000
45.250000	36.250000
45.500000	36.250000
45.750000	36.250000
46.000000	36.250000
46.250000	36.250000
46.500000	36.250000
46.750000	36.250000
47.000000	36.250000
47.250000	36.250000
47.500000	36.250000
47.750000	36.250000
48.000000	36.250000
48.250000	36.250000
48.500000	36.250000
48.750000	36.250000
49.000000	36.250000
49.250000	36.250000
49.500000	36.250000
49.750000	36.250000
50.000000	36.250000
50.250000	36.250000
50.500000	36.250000
50.750000	36.250000
51.000000	36.250000
51.250000	36.250000
51.500000	36.250000
51.750000	36.250000
52.000000	36.250000
52.250000	36.250000
52.500000	36.250000
52.750000	36.250000
53.000000	36.250000
53.250000	36.250000
53.500000	36.250000
53.750000	36.250000
54.000000	36.250000
54.250000	36.250000
54.500000	36.250000
54.750000	36.250000
55.000000	36.250000
55.250000	36.250000
55.500000	36.250000
55.750000	36.250000
56.000000	36.250000
56.250000	36.250000
56.500000	36.250000
56.750000	36.250000
57.000000	36.250000
57.250000	36.250000
57.500000	36.250000
57.750000	36.250000
58.000000	36.250000
58.250000	36.250000
58.500000	36.250000
58.750000	36.250000
59.000000	36.250000
59.250000	36.250000
59.500000	36.250000
59.750000	36.250000
60.000000	36.250000
60.250000	36.250000
60.500000	36.250000
60.750000	36.250000
61.000000	36.250000
61.250000	36.250000
61.500000	36.250000
61.750000	36.250000
62.000000	36.250000
62.250000	36.250000
62.500000	36.250000
44.500000	36.500000
44.750000	36.500000
45.000000	36.500000
45.250000	36.500000
45.500000	36.500000
45.750000	36.500000
46.000000	36.500000
46.250000	36.500000
46.500000	36.500000
46.750000	36.500000
47.000000	36.500000
47.250000	36.500000
47.500000	36.500000
47.750000	36.500000
48.000000	36.500000
48.250000	36.500000
48.500000	36.500000
48.750000	36.500000
49.000000	36.500000
49.250000	36.500000
49.500000	36.500000
49.750000	36.500000
50.000000	36.500000
50.250000	36.500000
50.500000	36.500000
50.750000	36.500000
51.000000	36.500000
51.250000	36.500000
51.500000	36.500000
51.750000	36.500000
52.000000	36.500000
52.250000	36.500000
52.500000	36.500000
52.750000	36.500000
53.000000	36.500000
53.250000	36.500000
53.500000	36.500000
53.750000	36.500000
54.000000	36.500000
54.250000	36.500000
54.500000	36.500000
54.750000	36.500000
55.000000	36.500000
55.250000	36.500000
55.500000	36.500000
55.750000	36.500000
56.000000	36.500000
56.250000	36.500000
56.500000	36.500000
56.750000	36.500000
57.000000	36.500000
57.250000	36.500000
57.500000	36.500000
57.750000	36.500000
58.000000	36.500000
58.250000	36.500000
58.500000	36.500000
58.750000	36.500000
59.000000	36.500000
59.250000	36.500000
59.500000	36.500000
59.750000	36.500000
60.000000	36.500000
60.250000	36.500000
60.500000	36.500000
60.750000	36.500000
61.000000	36.500000
61.250000	36.500000
61.500000	36.500000
61.750000	36.500000
62.000000	36.500000
62.250000	36.500000
62.500000	36.500000
44.500000	36.750000
44.750000	36.750000
45.000000	36.750000
45.250000	36.750000
45.500000	36.750000
45.750000	36.750000
46.000000	36.750000
46.250000	36.750000
46.500000	36.750000
46.750000	36.750000
47.000000	36.750000
47.250000	36.750000
47.500000	36.750000
47.750000	36.750000
48.000000	36.750000
48.250000	36.750000
48.500000	36.750000
48.750000	36.750000
49.000000	36.750000
49.250000	36.750000
49.500000	36.750000
49.750000	36.750000
50.000000	36.750000
50.250000	36.750000
50.500000	36.750000
50.750000	36.750000
51.000000	36.750000
51.250000	36.750000
51.500000	36.750000
51.750000	36.750000
52.000000	36.750000
52.250000	36.750000
52.500000	36.750000
52.750000	36.750000
53.000000	36.750000
53.250000	36.750000
53.500000	36.750000
53.750000	36.750000
54.000000	36.750000
54.250000	36.750000
54.500000	36.750000
54.750000	36.750000
55.000000	36.750000
55.250000	36.750000
55.500000	36.750000
55.750000	36.750000
56.000000	36.750000
56.250000	36.750000
56.500000	36.750000
56.750000	36.750000
57.000000	36.750000
57.250000	36.750000
57.500000	36.750000
57.750000	36.750000
58.000000	36.750000
58.250000	36.750000
58.500000	36.750000
58.750000	36.750000
59.000000	36.750000
59.250000	36.750000
59.500000	36.750000
59.750000	36.750000
60.000000	36.750000
60.250000	36.750000
60.500000	36.750000
60.750000	36.750000
61.000000	36.750000
61.250000	36.750000
61.500000	36.750000
61.750000	36.750000
62.000000	36.750000
62.250000	36.750000
62.500000	36.750000
44.500000	37.000000
44.750000	37.000000
45.000000	37.000000
45.250000	37.000000
45.500000	37.000000
45.750000	37.000000
46.000000	37.000000
46.250000	37.000000
46.500000	37.000000
46.750000	37.000000
47.000000	37.000000
47.250000	37.000000
47.500000	37.000000
47.750000	37.000000
48.000000	37.000000
48.250000	37.000000
48.500000	37.000000
48.750000	37.000000
49.000000	37.000000
49.250000	37.000000
49.500000	37.000000
49.750000	37.000000
50.000000	37.000000
50.250000	37.000000
50.500000	37.000000
50.750000	37.000000
51.000000	37.000000
51.250000	37.000000
51.500000	37.000000
51.750000	37.000000
52.000000	37.000000
52.250000	37.000000
52.500000	37.000000
52.750000	37.000000
53.000000	37.000000
53.250000	37.000000
53.500000	37.000000
53.750000	37.000000
54.000000	37.000000
54.250000	37.000000
54.500000	37.000000
54.750000	37.000000
55.000000	37.000000
55.250000	37.000000
55.500000	37.000000
55.750000	37.000000
56.000000	37.000000
56.250000	37.000000
56.500000	37.000000
56.750000	37.000000
57.000000	37.000000
57.250000	37.000000
57.500000	37.000000
57.750000	37.000000
58.000000	37.000000
58.250000	37.000000
58.500000	37.000000
58.750000	37.000000
59.000000	37.000000
59.250000	37.000000
59.500000	37.000000
59.750000	37.000000
60.000000	37.000000
60.250000	37.000000
60.500000	37.000000
60.750000	37.000000
61.000000	37.000000
61.250000	37.000000
61.500000	37.000000
61.750000	37.000000
62.000000	37.000000
62.250000	37.000000
62.500000	37.000000
44.500000	37.250000
44.750000	37.250000
45.000000	37.250000
45.250000	37.250000
45.500000	37.250000
45.750000	37.250000
46.000000	37.250000
46.250000	37.250000
46.500000	37.250000
46.750000	37.250000
47.000000	37.250000
47.250000	37.250000
47.500000	37.250000
47.750000	37.250000
48.000000	37.250000
48.250000	37.250000
48.500000	37.250000
48.750000	37.250000
49.000000	37.250000
49.250000	37.250000
49.500000	37.250000
49.750000	37.250000
50.000000	37.250000
50.250000	37.250000
50.500000	37.250000
50.750000	37.250000
51.000000	37.250000
51.250000	37.250000
51.500000	37.250000
51.750000	37.250000
52.000000	37.250000
52.250000	37.250000
52.500000	37.250000
52.750000	37.250000
53.000000	37.250000
53.250000	37.250000
53.500000	37.250000
53.750000	37.250000
54.000000	37.250000
54.250000	37.250000
54.500000	37.250000
54.750000	37.250000
55.000000	37.250000
55.250000	37.250000
55.500000	37.250000
55.750000	37.250000
56.000000	37.250000
56.250000	37.250000
56.500000	37.250000
56.750000	37.250000
57.000000	37.250000
57.250000	37.250000
57.500000	37.250000
57.750000	37.250000
58.000000	37.250000
58.250000	37.250000
58.500000	37.250000
58.750000	37.250000
59.000000	37.250000
59.250000	37.250000
59.500000	37.250000
59.750000	37.250000
60.000000	37.250000
60.250000	37.250000
60.500000	37.250000
60.750000	37.250000
61.000000	37.250000
61.250000	37.250000
61.500000	37.250000
61.750000	37.250000
62.000000	37.250000
62.250000	37.250000
62.500000	37.250000
44.500000	37.500000
44.750000	37.500000
45.000000	37.500000
45.250000	37.500000
45.500000	37.500000
45.750000	37.500000
46.000000	37.500000
46.250000	37.500000
46.500000	37.500000
46.750000	37.500000
47.000000	37.500000
47.250000	37.500000
47.500000	37.500000
47.750000	37.500000
48.000000	37.500000
48.250000	37.500000
48.500000	37.500000
48.750000	37.500000
49.000000	37.500000
49.250000	37.500000
49.500000	37.500000
49.750000	37.500000
50.000000	37.500000
50.250000	37.500000
50.500000	37.500000
50.750000	37.500000
51.000000	37.500000
51.250000	37.500000
51.500000	37.500000
51.750000	37.500000
52.000000	37.500000
52.250000	37.500000
52.500000	37.500000
52.750000	37.500000
53.000000	37.500000
53.250000	37.500000
53.500000	37.500000
53.750000	37.500000
54.000000	37.500000
54.250000	37.500000
54.500000	37.500000
54.750000	37.500000
55.000000	37.500000
55.250000	37.500000
55.500000	37.500000
55.750000	37.500000
56.000000	37.500000
56.250000	37.500000
56.500000	37.500000
56.750000	37.500000
57.000000	37.500000
57.250000	37.500000
57.500000	37.500000
57.750000	37.500000
58.000000	37.500000
58.250000	37.500000
58.500000	37.500000
58.750000	37.500000
59.000000	37.500000
59.250000	37.500000
59.500000	37.500000
59.750000	37.500000
60.000000	37.500000
60.250000	37.500000
60.500000	37.500000
60.750000	37.500000
61.000000	37.500000
61.250000	37.500000
61.500000	37.500000
61.750000	37.500000
62.000000	37.500000
62.250000	37.500000
62.500000	37.500000
44.500000	37.750000
44.750000	37.750000
45.000000	37.750000
45.250000	37.750000
45.500000	37.750000
45.750000	37.750000
46.000000	37.750000
46.250000	37.750000
46.500000	37.750000
46.750000	37.750000
47.000000	37.750000
47.250000	37.750000
47.500000	37.750000
47.750000	37.750000
48.000000	37.750000
48.250000	37.750000
48.500000	37.750000
48.750000	37.750000
49.000000	37.750000
49.250000	37.750000
49.500000	37.750000
49.750000	37.750000
50.000000	37.750000
50.250000	37.750000
50.500000	37.750000
50.750000	37.750000
51.000000	37.750000
51.250000	37.750000
51.500000	37.750000
51.750000	37.750000
52.000000	37.750000
52.250000	37.750000
52.500000	37.750000
52.750000	37.750000
53.000000	37.750000
53.250000	37.750000
53.500000	37.750000
53.750000	37.750000
54.000000	37.750000
54.250000	37.750000
54.500000	37.750000
54.750000	37.750000
55.000000	37.750000
55.250000	37.750000
55.500000	37.750000
55.750000	37.750000
56.000000	37.750000
56.250000	37.750000
56.500000	37.750000
56.750000	37.750000
57.000000	37.750000
57.250000	37.750000
57.500000	37.750000
57.750000	37.750000
58.000000	37.750000
58.250000	37.750000
58.500000	37.750000
58.750000	37.750000
59.000000	37.750000
59.250000	37.750000
59.500000	37.750000
59.750000	37.750000
60.000000	37.750000
60.250000	37.750000
60.500000	37.750000
60.750000	37.750000
61.000000	37.750000
61.250000	37.750000
61.500000	37.750000
61.750000	37.750000
62.000000	37.750000
62.250000	37.750000
62.500000	37.750000
44.500000	38.000000
44.750000	38.000000
45.000000	38.000000
45.250000	38.000000
45.500000	38.000000
45.750000	38.000000
46.000000	38.000000
46.250000	38.000000
46.500000	38.000000
46.750000	38.000000
47.000000	38.000000
47.250000	38.000000
47.500000	38.000000
47.750000	38.000000
48.000000	38.000000
48.250000	38.000000
48.500000	38.000000
48.750000	38.000000
49.000000	38.000000
49.250000	38.000000
49.500000	38.000000
49.750000	38.000000
50.000000	38.000000
50.250000	38.000000
50.500000	38.000000
50.750000	38.000000
51.000000	38.000000
51.250000	38.000000
51.500000	38.000000
51.750000	38.000000
52.000000	38.000000
52.250000	38.000000
52.500000	38.000000
52.750000	38.000000
53.000000	38.000000
53.250000	38.000000
53.500000	38.000000
53.750000	38.000000
54.000000	38.000000
54.250000	38.000000
54.500000	38.000000
54.750000	38.000000
55.000000	38.000000
55.250000	38.000000
55.500000	38.000000
55.750000	38.000000
56.000000	38.000000
56.250000	38.000000
56.500000	38.000000
56.750000	38.000000
57.000000	38.000000
57.250000	38.000000
57.500000	38.000000
57.750000	38.000000
58.000000	38.000000
58.250000	38.000000
58.500000	38.000000
58.750000	38.000000
59.000000	38.000000
59.250000	38.000000
59.500000	38.000000
59.750000	38.000000
60.000000	38.000000
60.250000	38.000000
60.500000	38.000000
60.750000	38.000000
61.000000	38.000000
61.250000	38.000000
61.500000	38.000000
61.750000	38.000000
62.000000	38.000000
62.250000	38.000000
62.500000	38.000000
44.500000	38.250000
44.750000	38.250000
45.000000	38.250000
45.250000	38.250000
45.500000	38.250000
45.750000	38.250000
46.000000	38.250000
46.250000	38.250000
46.500000	38.250000
46.750000	38.250000
47.000000	38.250000
47.250000	38.250000
47.500000	38.250000
47.750000	38.250000
48.000000	38.250000
48.250000	38.250000
48.500000	38.250000
48.750000	38.250000
49.000000	38.250000
49.250000	38.250000
49.500000	38.250000
49.750000	38.250000
50.000000	38.250000
50.250000	38.250000
50.500000	38.250000
50.750000	38.250000
51.000000	38.250000
51.250000	38.250000
51.500000	38.250000
51.750000	38.250000
52.000000	38.250000
52.250000	38.250000
52.500000	38.250000
52.750000	38.250000
53.000000	38.250000
53.250000	38.250000
53.500000	38.250000
53.750000	38.250000
54.000000	38.250000
54.250000	38.250000
54.500000	38.250000
54.750000	38.250000
55.000000	38.250000
55.250000	38.250000
55.500000	38.250000
55.750000	38.250000
56.000000	38.250000
56.250000	38.250000
56.500000	38.250000
56.750000	38.250000
57.000000	38.250000
57.250000	38.250000
57.500000	38.250000
57.750000	38.250000
58.000000	38.250000
58.250000	38.250000
58.500000	38.250000
58.750000	38.250000
59.000000	38.250000
59.250000	38.250000
59.500000	38.250000
59.750000	38.250000
60.000000	38.250000
60.250000	38.250000
60.500000	38.250000
60.750000	38.250000
61.000000	38.250000
61.250000	38.250000
61.500000	38.250000
61.750000	38.250000
62.000000	38.250000
62.250000	38.250000
62.500000	38.250000
44.500000	38.500000
44.750000	38.500000
45.000000	38.500000
45.250000	38.500000
45.500000	38.500000
45.750000	38.500000
46.000000	38.500000
46.250000	38.500000
46.500000	38.500000
46.750000	38.500000
47.000000	38.500000
47.250000	38.500000
47.500000	38.500000
47.750000	38.500000
48.000000	38.500000
48.250000	38.500000
48.500000	38.500000
48.750000	38.500000
49.000000	38.500000
49.250000	38.500000
49.500000	38.500000
49.750000	38.500000
50.000000	38.500000
50.250000	38.500000
50.500000	38.500000
50.750000	38.500000
51.000000	38.500000
51.250000	38.500000
51.500000	38.500000
51.750000	38.500000
52.000000	38.500000
52.250000	38.500000
52.500000	38.500000
52.750000	38.500000
53.000000	38.500000
53.250000	38.500000
53.500000	38.500000
53.750000	38.500000
54.000000	38.500000
54.250000	38.500000
54.500000	38.500000
54.750000	38.500000
55.000000	38.500000
55.250000	38.500000
55.500000	38.500000
55.750000	38.500000
56.000000	38.500000
56.250000	38.500000
56.500000	38.500000
56.750000	38.500000
57.000000	38.500000
57.250000	38.500000
57.500000	38.500000
57.750000	38.500000
58.000000	38.500000
58.250000	38.500000
58.500000	38.500000
58.750000	38.500000
59.000000	38.500000
59.250000	38.500000
59.500000	38.500000
59.750000	38.500000
60.000000	38.500000
60.250000	38.500000
60.500000	38.500000
60.750000	38.500000
61.000000	38.500000
61.250000	38.500000
61.500000	38.500000
61.750000	38.500000
62.000000	38.500000
62.250000	38.500000
62.500000	38.500000
44.500000	38.750000
44.750000	38.750000
45.000000	38.750000
45.250000	38.750000
45.500000	38.750000
45.750000	38.750000
46.000000	38.750000
46.250000	38.750000
46.500000	38.750000
46.750000	38.750000
47.000000	38.750000
47.250000	38.750000
47.500000	38.750000
47.750000	38.750000
48.000000	38.750000
48.250000	38.750000
48.500000	38.750000
48.750000	38.750000
49.000000	38.750000
49.250000	38.750000
49.500000	38.750000
49.750000	38.750000
50.000000	38.750000
50.250000	38.750000
50.500000	38.750000
50.750000	38.750000
51.000000	38.750000
51.250000	38.750000
51.500000	38.750000
51.750000	38.750000
52.000000	38.750000
52.250000	38.750000
52.500000	38.750000
52.750000	38.750000
53.000000	38.750000
53.250000	38.750000
53.500000	38.750000
53.750000	38.750000
54.000000	38.750000
54.250000	38.750000
54.500000	38.750000
54.750000	38.750000
55.000000	38.750000
55.250000	38.750000
55.500000	38.750000
55.750000	38.750000
56.000000	38.750000
56.250000	38.750000
56.500000	38.750000
56.750000	38.750000
57.000000	38.750000
57.250000	38.750000
57.500000	38.750000
57.750000	38.750000
58.000000	38.750000
58.250000	38.750000
58.500000	38.750000
58.750000	38.750000
59.000000	38.750000
59.250000	38.750000
59.500000	38.750000
59.750000	38.750000
60.000000	38.750000
60.250000	38.750000
60.500000	38.750000
60.750000	38.750000
61.000000	38.750000
61.250000	38.750000
61.500000	38.750000
61.750000	38.750000
62.000000	38.750000
62.250000	38.750000
62.500000	38.750000
44.500000	39.000000
44.750000	39.000000
45.000000	39.000000
45.250000	39.000000
45.500000	39.000000
45.750000	39.000000
46.000000	39.000000
46.250000	39.000000
46.500000	39.000000
46.750000	39.000000
47.000000	39.000000
47.250000	39.000000
47.500000	39.000000
47.750000	39.000000
48.000000	39.000000
48.250000	39.000000
48.500000	39.000000
48.750000	39.000000
49.000000	39.000000
49.250000	39.000000
49.500000	39.000000
49.750000	39.000000
50.000000	39.000000
50.250000	39.000000
50.500000	39.000000
50.750000	39.000000
51.000000	39.000000
51.250000	39.000000
51.500000	39.000000
51.750000	39.000000
52.000000	39.000000
52.250000	39.000000
52.500000	39.000000
52.750000	39.000000
53.000000	39.000000
53.250000	39.000000
53.500000	39.000000
53.750000	39.000000
54.000000	39.000000
54.250000	39.000000
54.500000	39.000000
54.750000	39.000000
55.000000	39.000000
55.250000	39.000000
55.500000	39.000000
55.750000	39.000000
56.000000	39.000000
56.250000	39.000000
56.500000	39.000000
56.750000	39.000000
57.000000	39.000000
57.250000	39.000000
57.500000	39.000000
57.750000	39.000000
58.000000	39.000000
58.250000	39.000000
58.500000	39.000000
58.750000	39.000000
59.000000	39.000000
59.250000	39.000000
59.500000	39.000000
59.750000	39.000000
60.000000	39.000000
60.250000	39.000000
60.500000	39.000000
60.750000	39.000000
61.000000	39.000000
61.250000	39.000000
61.500000	39.000000
61.750000	39.000000
62.000000	39.000000
62.250000	39.000000
62.500000	39.000000
44.500000	39.250000
44.750000	39.250000
45.000000	39.250000
45.250000	39.250000
45.500000	39.250000
45.750000	39.250000
46.000000	39.250000
46.250000	39.250000
46.500000	39.250000
46.750000	39.250000
47.000000	39.250000
47.250000	39.250000
47.500000	39.250000
47.750000	39.250000
48.000000	39.250000
48.250000	39.250000
48.500000	39.250000
48.750000	39.250000
49.000000	39.250000
49.250000	39.250000
49.500000	39.250000
49.750000	39.250000
50.000000	39.250000
50.250000	39.250000
50.500000	39.250000
50.750000	39.250000
51.000000	39.250000
51.250000	39.250000
51.500000	39.250000
51.750000	39.250000
52.000000	39.250000
52.250000	39.250000
52.500000	39.250000
52.750000	39.250000
53.000000	39.250000
53.250000	39.250000
53.500000	39.250000
53.750000	39.250000
54.000000	39.250000
54.250000	39.250000
54.500000	39.250000
54.750000	39.250000
55.000000	39.250000
55.250000	39.250000
55.500000	39.250000
55.750000	39.250000
56.000000	39.250000
56.250000	39.250000
56.500000	39.250000
56.750000	39.250000
57.000000	39.250000
57.250000	39.250000
57.500000	39.250000
57.750000	39.250000
58.000000	39.250000
58.250000	39.250000
58.500000	39.250000
58.750000	39.250000
59.000000	39.250000
59.250000	39.250000
59.500000	39.250000
59.750000	39.250000
60.000000	39.250000
60.250000	39.250000
60.500000	39.250000
60.750000	39.250000
61.000000	39.250000
61.250000	39.250000
61.500000	39.250000
61.750000	39.250000
62.000000	39.250000
62.250000	39.250000
62.500000	39.250000
44.500000	39.500000
44.750000	39.500000
45.000000	39.500000
45.250000	39.500000
45.500000	39.500000
45.750000	39.500000
46.000000	39.500000
46.250000	39.500000
46.500000	39.500000
46.750000	39.500000
47.000000	39.500000
47.250000	39.500000
47.500000	39.500000
47.750000	39.500000
48.000000	39.500000
48.250000	39.500000
48.500000	39.500000
48.750000	39.500000
49.000000	39.500000
49.250000	39.500000
49.500000	39.500000
49.750000	39.500000
50.000000	39.500000
50.250000	39.500000
50.500000	39.500000
50.750000	39.500000
51.000000	39.500000
51.250000	39.500000
51.500000	39.500000
51.750000	39.500000
52.000000	39.500000
52.250000	39.500000
52.500000	39.500000
52.750000	39.500000
53.000000	39.500000
53.250000	39.500000
53.500000	39.500000
53.750000	39.500000
54.000000	39.500000
54.250000	39.500000
54.500000	39.500000
54.750000	39.500000
55.000000	39.500000
55.250000	39.500000
55.500000	39.500000
55.750000	39.500000
56.000000	39.500000
56.250000	39.500000
56.500000	39.500000
56.750000	39.500000
57.000000	39.500000
57.250000	39.500000
57.500000	39.500000
57.750000	39.500000
58.000000	39.500000
58.250000	39.500000
58.500000	39.500000
58.750000	39.500000
59.000000	39.500000
59.250000	39.500000
59.500000	39.500000
59.750000	39.500000
60.000000	39.500000
60.250000	39.500000
60.500000	39.500000
60.750000	39.500000
61.000000	39.500000
61.250000	39.500000
61.500000	39.500000
61.750000	39.500000
62.000000	39.500000
62.250000	39.500000
62.500000	39.500000
